,uid,forward_level,comment_level,like_level
1210499,79f6965e2db7e118dac290adefd5925b,1.0,1.0,1.0
1210500,868b714e319a78d506b508a135ec232b,1.0,1.0,1.0
1210502,5220384bae29af779babeeb4666e05fd,1.0,1.0,1.0
1210507,10274958b6224bfeb4a63c0730b03fff,1.0,1.0,1.0
1210508,f61f6e67c12742cf264f5efa137a4f20,1.0,1.0,1.0
1210517,547ce25d18a8072f1eac64823fa185d6,1.0,1.0,1.0
1210522,222e222e9df26acc20551bc7cf6a1e4e,1.0,1.0,1.0
1210523,918fe1571173729f8b26a2dbe950342e,1.0,1.0,1.0
1210524,606862c9bd170dc6b796ddcbfc1a44d9,1.0,1.0,1.0
1210526,d88e8f15b05ad5f8311c820675ffee47,1.0,1.0,1.0
1210527,e9ce3b04b88ef10eb478005ca9201c6f,1.0,1.0,1.0
1210530,8b50efa01753fcb17d99ea71c28e5dce,1.0,2.0,2.0
1210531,9084896c599d4a9e7a9adab0fe69209e,1.0,1.0,1.0
1210532,6971b100641e98404e4121db2b0dccbb,1.0,1.0,1.0
1210533,da3e3a6860515037a54e90248d1f452b,1.0,1.0,1.0
1210535,645ea6b9e5489daf1ec1d0f4d6aa250f,1.0,1.0,1.0
1210540,bd1f8fe2242c9ccab25194a8ea979e19,1.0,1.0,1.0
1210542,3e43589748d2d5200c225a749b066855,1.0,1.0,1.0
1210549,f1cfa35d3faf4e7b03bc4a8032f245d6,1.0,1.0,1.0
1210554,6a3b8094358fdeff691577ed7afa19f3,1.0,1.0,1.0
1210556,caccaa2c35716dbbd51caa94a3f1edf3,1.0,1.0,1.0
1210558,7ceccc36ec1324d32e25c6f8c18ac613,1.0,1.0,1.0
1210561,f8c42c8127c6547bade1867803064792,1.0,1.0,1.0
1210565,7abaf41cc269e9d9e84e1d84f4a436af,1.0,1.0,2.0
1210566,976ad1badbee4e4c3c6308287372e758,1.0,1.0,1.0
1210569,87f9dc7eec0e322d811b76e3a0ad6f65,1.0,1.0,1.0
1210572,48c35e6aaea42a1e2c3f29bfe2c91cb8,1.0,1.0,1.0
1210577,0670dd258ab2e7eb04e30b5e9da532bd,1.0,1.0,1.0
1210579,d188a10685dc490e727d1c634943ab0b,1.0,2.0,1.0
1210581,bfebf222d2ee777d53b6dfd8e6d73543,1.0,1.0,1.0
1210586,a3a6c58602f979906309d28903f04c94,1.0,1.0,1.0
1210595,2f7c58427410425b0b0df9f5c0c72607,1.0,2.0,1.0
1210596,faf0a4c3ae4751cf3d56f6837c2fdfd8,1.0,1.0,1.0
1210597,6bd0d545bf04bace34eb5a1741d96394,1.0,1.0,1.0
1210602,67ac4130a314c5f62b15b8de9266816d,1.0,1.0,1.0
1210607,50fb6e046cfc0114fb6bad88eca48c76,1.0,1.0,1.0
1210609,1fb17bb52ce019fdf5c7c1f5b8368162,1.0,1.0,1.0
1210611,5b6ddf57b10d5212111a9ff48a6b5f79,1.0,1.0,1.0
1210615,7bdda1f416ad6de5958d171d00be498a,1.0,1.0,1.0
1210620,1773f0ba27e02994c078fa2bd740b6f8,1.0,1.0,1.0
1210621,7e215ab41415a56763aaa2617e930bb2,1.0,1.0,1.0
1210624,09b182093e4c65a535297a0191f76dfb,1.0,1.0,1.0
1210626,e92c3c344cadf57411f41de86566a6ba,1.0,1.0,1.0
1210627,a74b72b89d18a3f4acc33586f70e1e2a,1.0,1.0,1.0
1210629,4c2375e3c07d00eb0d3a8e32500d1407,1.0,1.0,1.0
1210631,8a0c6524fb2b4b0551960b18e2251f77,1.0,1.0,1.0
1210632,0b72459928d0be3dfdc6a1bb93d05402,1.0,1.0,1.0
1210636,2705d01e92281d151818a7d2e74d4093,1.0,1.0,2.0
1210639,e429d2b0fd2242af83f393ed827bac87,1.0,1.0,2.0
1210642,d049f5de1645c5975ad07e96bd0a95a6,1.0,1.0,1.0
1210645,389a0cb616c742c48fc0c3a31d433993,1.0,1.0,1.0
1210649,1e23d10b08c079e0a73e1b282c15cee3,1.0,1.0,1.0
1210654,430b254d000128fe079f8eccb1e2f614,1.0,1.0,1.0
1210655,dadb4119a3fae933239f2ad06bbf3063,1.0,1.0,1.0
1210656,93ef3b7a225d5200c0436023b485c90d,1.0,1.0,1.0
1210659,2f4d8ce6e20c89128eeb3e25391539da,1.0,1.0,1.0
1210669,45f6cd3f5b0f8fbede98943ce04302b1,1.0,1.0,1.0
1210671,49858b65ecfdd585a2a8beb15c471483,1.0,1.0,1.0
1210676,5aded7285d7e6608793b34a58e4594a6,1.0,1.0,1.0
1210684,71edcfdb6aa844e69f570fb6c8e44614,1.0,1.0,1.0
1210686,f010985a24713a4cc06c1cb8ce33f82a,1.0,1.0,1.0
1210688,4913be47981831d9105e9223401ac53c,1.0,1.0,2.0
1210692,b4244a76f9e8bc37fd2a77f4b854803b,1.0,1.0,1.0
1210699,a0b19de4715e47cb89655c9ed7f04b9b,1.0,1.0,3.0
1210704,56e9f6217660200b22400b305e9341d1,1.0,1.0,1.0
1210706,a9cb4c2b1bc01da23a6e0e530fc60518,1.0,1.0,1.0
1210709,a10c62dfc77dd00ecc235bc8c0e18ad7,1.0,1.0,1.0
1210710,6baaee440b4d4587066c32ccf639ea57,1.0,1.0,1.0
1210714,348944bad155c658673965648460742c,1.0,1.0,1.0
1210724,5d0d8a693b1b1382b0a1d459b4befbf1,1.0,1.0,1.0
1210725,dc2064ee93ec1130243cb09129ad1391,1.0,1.0,1.0
1210727,e2f74e76def983d2a75325779628c8f0,1.0,1.0,1.0
1210735,8d878d601543ab438a47f9b724517304,1.0,1.0,1.0
1210736,eba9160e2ad46379004f60ff1ed2384f,1.0,1.0,1.0
1210738,99f245b334ccca49dd3f3bbc2efef9af,1.0,2.0,1.0
1210739,d957cad2bc901ee5d10dc3cbf6f14ca7,1.0,1.0,1.0
1210740,fdce5091b69329f7cdf4497ce7bf4b7f,1.0,1.0,1.0
1210741,92c298dd12436b0db6051d5e3c964395,1.0,1.0,1.0
1210750,4ee549605809ffc3e3f085dfe9c65e66,1.0,1.0,1.0
1210754,9a8272c1fab22df6c092dc4d6d4deead,1.0,1.0,1.0
1210759,7f1e2d2aa75a036ddd75f11e0607fe0a,1.0,1.0,1.0
1210761,566aa38ed6a1880262b827015d0a8ad8,1.0,1.0,1.0
1210762,82234423447108756665eb45ff2d0e54,1.0,1.0,1.0
1210768,29229aae43cd4b0e395adc231e57f068,1.0,1.0,1.0
1210770,4b8876f33bea01aee03f52ce1a6bf6bd,1.0,1.0,1.0
1210771,5715968299b5816e5704e6a81d5aa9b7,1.0,1.0,1.0
1210782,f276e4f41b1246c861978516b487b8ec,1.0,3.0,2.0
1210786,9b0960dab5a532edc411efc1411a3ff5,1.0,1.0,1.0
1210792,823b4a1a2120a79472ca2b5e4ac0e3c6,1.0,1.0,1.0
1210793,4444500b2e5d5b287ff97d088a808c93,1.0,1.0,1.0
1210798,60f71c197851feca09f7ccf155bcd437,1.0,1.0,1.0
1210802,d587ec2a5c83e731ba5d0f99dfc434e2,1.0,3.0,1.0
1210809,fc8322cf73960bc98abd22db2418e376,1.0,1.0,1.0
1210812,3c93685d903550487a5f8b5e38fd3486,1.0,1.0,1.0
1210816,cbf96793892f89c46fe0d9a8db9583c8,1.0,1.0,1.0
1210818,86c4f6a19a7617c1e1f1f37fe451bd2c,1.0,1.0,1.0
1210823,f676ef02465a27289e3e89c903651128,1.0,1.0,1.0
1210827,4b8231c1afd21ac2ee5aaf9919e929e9,1.0,1.0,2.0
1210828,bd91407423fe773aec1f409e905c81a9,1.0,1.0,1.0
1210833,907bb3f91d118892aaacadcc6820eaaa,1.0,1.0,1.0
1210835,fccc8e075f2aa9f70a75504509d77b86,1.0,1.0,1.0
1210841,5ccaa50bc7f577210af675ea320398fe,1.0,1.0,1.0
1210842,f3eb0323eea2940305c3e9760e826049,1.0,1.0,1.0
1210846,10b8fccc92f019b15088dcf9e3c88fdd,1.0,1.0,1.0
1210848,acf7d104c57fd0297d1c4d34f73b898b,1.0,1.0,1.0
1210850,0d8b7d177aa37c301c29ecf857f3550a,1.0,1.0,1.0
1210851,a64d107de037c6f9ab9efc9b48ab18e3,1.0,2.0,1.0
1210854,f68ec0b0913495b97af165080a399aa7,1.0,1.0,1.0
1210857,83d8ea2ab37b538d91fc7243ae320402,1.0,1.0,1.0
1210861,cf33076a714aaa25d0ec6f44a86c4474,1.0,1.0,1.0
1210864,28fbc4e3bbe2fd687ba97866d71f2a94,1.0,1.0,1.0
1210868,e3ea771662ff9aa134efb64ae58accd7,1.0,1.0,1.0
1210871,c637ce376986d30ecde3d3c765b7c5ee,1.0,1.0,1.0
1210878,48bf7a8f33c1025ad23be9a1a7b7b3ac,1.0,2.0,1.0
1210882,244cbf1f2e87838203f7245e3fd42733,1.0,1.0,1.0
1210886,e276a31cc7280935fc5a854b9913c16d,1.0,1.0,2.0
1210888,a2a9eaf9840547aa090081a9e8f2a6ba,1.0,1.0,1.0
1210892,0b0a0c009c07b872b627db798ec6a4a2,1.0,2.0,1.0
1210895,fb7155b2f46a63805e5b14aa894cd87b,1.0,1.0,1.0
1210896,403e2779f33ee9b87fa217b44da176fa,1.0,1.0,1.0
1210898,f3f84972178ace9a45943c1bd2de969d,1.0,1.0,1.0
1210899,915b0e072269d7e0d94347e7a50a68ce,1.0,1.0,1.0
1210904,da8df75d7b6cff8e65e1371b66c6b31a,1.0,2.0,1.0
1210909,8327c6a8b25363d354438db386307beb,1.0,1.0,1.0
1210913,9b5233f684f7fb6c5f82a3df56a157e9,1.0,1.0,1.0
1210918,952ecdb064a6e9d00a5daddd92e402b6,1.0,1.0,1.0
1210920,7eb790dbed36e35a6b211c3d91c08a04,1.0,1.0,1.0
1210924,20b894df968efb1e9e421fcbd5d15371,1.0,1.0,1.0
1210925,64af997b32b5ef94acaf957693b2e753,1.0,1.0,1.0
1210931,de86b4ecb526b342f209c27c49aa3db4,1.0,1.0,1.0
1210933,3044d52b9b9ba25a1546a3b83f3e0c6d,1.0,1.0,1.0
1210936,bb6cdf2ec82608aa5c93714b76ff9f14,1.0,1.0,1.0
1210937,f1fc8e9bc2e48edc303de450819ad6bc,1.0,1.0,1.0
1210938,34eab0aba2d761896f6b6d3ab3db240f,1.0,1.0,1.0
1210941,19999dc4981c688dcc6ffb1d7fbad9f1,1.0,1.0,1.0
1210944,e1e4cacfcea9bfab5bf3471890ac7511,1.0,2.0,1.0
1210945,a50ac723786958eb8c1c562ad0e45341,2.0,1.0,1.0
1210951,90b69c4959916513197e99d40a072c1d,1.0,1.0,1.0
1210954,7dabf192e8c4743a931c5ec1d12ce4c6,1.0,1.0,2.0
1210958,dc257e25b8116fb0d9c48344ac7cd416,3.0,3.0,1.0
1210959,f727ea0833de8d9c81bb3b240d77e2a5,1.0,1.0,2.0
1210964,bf214323d59934ac282a60fb204c3719,1.0,1.0,1.0
1210965,b7f3f0e99a1dffb1f2edd41e4f3d95f3,1.0,1.0,1.0
1210966,424c1aa5c0f1e911d353ada1d3486f4f,1.0,1.0,1.0
1210969,8f540cd1cdf3ead8291c463060551cb0,1.0,1.0,1.0
1210974,ab372bef51837219087c5cbfc95a58e8,1.0,2.0,1.0
1210977,88d83f4c46e87b977df639c6db839d1c,1.0,1.0,1.0
1210978,3bcec4211ce8795a998727b9bff94d2e,1.0,3.0,2.0
1210986,08972017b485d2564d574a59fd39540c,1.0,1.0,1.0
1210987,0e4efd82a61175bb5873a6f1c46c22fb,1.0,1.0,1.0
1210995,e6fccb7b1828f543dd20f82ce1a3f863,1.0,1.0,1.0
1210999,567833df31de1650fe9978109e87dad1,3.0,3.0,4.0
1211006,9c8c50bacac3030065a97b315accd8af,1.0,1.0,1.0
1211010,b145abc489643f067c7d44b076bb7a94,1.0,1.0,1.0
1211023,2e034446f244a650dbf62a91a4c2d3e3,1.0,1.0,1.0
1211028,aaa34161416c6762019c5fd918e2f5e1,1.0,1.0,1.0
1211029,9d90020b7bd9623cabaee1b75404e31b,1.0,1.0,1.0
1211031,d08dc72e3995e5c4375351e5e4d91a60,1.0,1.0,1.0
1211038,4dc122863d2c7382d8a977e78d441e08,1.0,1.0,1.0
1211041,9ca178c39756cc1f168dd69387ccd7d3,1.0,1.0,1.0
1211051,86cc60f48be32f5106b38c93a2539961,1.0,1.0,2.0
1211054,21f7c79320b03d44a6df7353bbb6a889,1.0,1.0,1.0
1211056,3e9b7b57208310a9f7154d5c39519814,1.0,1.0,1.0
1211063,07b8f5bda34da7938ccd79da5dc9e379,1.0,1.0,1.0
1211066,f0f15dc0a64fdf174b1840591de99fac,1.0,1.0,1.0
1211067,5cbb622b7b279d9edaf1dc0a9c8a8a39,1.0,1.0,1.0
1211069,75d0d27a4b1a568d9c1f87a0690ba663,1.0,1.0,1.0
1211074,6bc60bba52cc2e63da34ab6773c8416e,1.0,1.0,1.0
1211078,48da43e64936253a1a805477b698dd61,1.0,1.0,1.0
1211079,ed3b8b97380725a0d08089a52b13ccc8,1.0,1.0,1.0
1211085,22300123f952831d558f15b73c6df929,1.0,1.0,1.0
1211091,792ce79888350fd1b03eb936a3cc253b,1.0,1.0,1.0
1211092,0ccb2c6e1a9facccda704edefa9ebce7,1.0,1.0,1.0
1211095,7f6bc446d29940a24a8fa6f7ce33cadb,1.0,2.0,2.0
1211096,c0153a5db851ec40d34c57e232450800,1.0,1.0,1.0
1211098,a73e79e5b5e5aa85108e4dccf737a3ac,1.0,1.0,1.0
1211100,3c33a82455de40291f8c45dda96b7bea,1.0,1.0,1.0
1211102,ba3f1ce7560d858f322161fbfa21f848,1.0,1.0,1.0
1211105,ff2d5bcb69277882bc55324773d1b50d,1.0,1.0,1.0
1211107,3faae5ee7ce6fbef308c20ed2ffcb7aa,1.0,1.0,1.0
1211111,0edf870a19d0c188e556319654b781f9,1.0,1.0,1.0
1211115,a38e7a9e7325150f93cc021fe37293f0,1.0,1.0,1.0
1211116,16c1f01438b1ab911ab10c34dee8e333,1.0,1.0,1.0
1211117,58c22add2b4af53b53876c456297e75f,1.0,2.0,3.0
1211118,ac71de539ef0160b7f9a7e8218162a3f,1.0,1.0,1.0
1211120,74f99baaed636c95c1bb3bbdc2328235,1.0,1.0,1.0
1211125,7ad3252fad7fc0444c626f46a5109c0a,1.0,1.0,1.0
1211129,e4b35e09bdf27f9b97c7065e04cc31b6,1.0,1.0,1.0
1211134,2697883ba70616346f99d027d0bb623d,1.0,1.0,1.0
1211137,7d5fd4d3505e0370ba05720c8d5d0929,1.0,1.0,1.0
1211139,8876b624c59729e4e02b5a4dfc525f9a,1.0,1.0,1.0
1211142,8164a5b247cfdfa586090fa702ceaabb,1.0,1.0,1.0
1211157,c4e891712944478fee76cd0d97be5406,1.0,1.0,1.0
1211162,b33578d63249a6599ce10209f7262cda,1.0,1.0,1.0
1211163,e0b0169b500dc1e2437381b0cf0c0b90,1.0,1.0,1.0
1211165,29d145bf862cb07d7a09e671a6bc7b56,1.0,1.0,1.0
1211168,ed98539c4b439f369f03edbfc9581035,1.0,1.0,1.0
1211175,bf034e35e04cf2eabf7858540bb6beb6,1.0,1.0,1.0
1211176,b4d8f4bb989ece2005b68a44d43d0633,1.0,1.0,1.0
1211180,48d3350d9963d05697304243e62eefe8,1.0,1.0,1.0
1211181,d59c09dfa082862580f1cb125a742573,1.0,1.0,2.0
1211182,87c9b6747d7d6d9e197c7a080daf04ab,1.0,1.0,1.0
1211184,83bb9b6e732b6464e3bb22e1b88273c7,1.0,1.0,1.0
1211185,f681b8b074491805188735ba7f4f6998,1.0,1.0,1.0
1211189,18b23e34f56cfc1b4864aa2961093317,1.0,1.0,1.0
1211191,44fab21e92bb808a85e0c2cd43da57b4,1.0,1.0,1.0
1211195,bccff40650668ef320df7e8afc50890d,1.0,1.0,1.0
1211205,650c7ef7577b20eca26fb2c64c847153,1.0,1.0,1.0
1211214,a635cb83571bb79a72bfbcb69dccc430,1.0,2.0,1.0
1211217,ccf4f40e68f89f36cb573ea2c47ca373,1.0,1.0,1.0
1211219,d95ab5004f8faf2afdb1b5730db3fa14,1.0,1.0,1.0
1211220,0d4b3ceb0ea459723eb0f9c1cd4dcbb9,1.0,1.0,1.0
1211221,756bf6232bdb6289bbd072694dd36c4c,1.0,1.0,1.0
1211227,ae20e8049bd594b5969043d2c393b700,1.0,2.0,1.0
1211237,c47aa91552c319e17527ab156c77fdba,1.0,1.0,1.0
1211239,7690f0cb36364cbb0c5934d3c894b76f,1.0,1.0,1.0
1211240,ece968f73f3e4d65446e6a0b4c3f38f0,1.0,2.0,1.0
1211247,1bd0abc02fdd62979caa066f6442bae5,1.0,1.0,1.0
1211248,c7e79c5d77387b1d25d685e7a816c09b,1.0,1.0,1.0
1211251,e4a543cfbfb83e23d0286d2b37f47150,1.0,1.0,1.0
1211253,f58c89f8798d04cf161f21b9827947a2,2.0,1.0,1.0
1211255,f2ec39a52f0bcd8035ed4ca0f95aeb43,1.0,1.0,1.0
1211259,f458ad99bc7878bd671d2a593287249d,1.0,1.0,1.0
1211264,ece55e21da98acd52a6d33b41ee3e4dc,1.0,1.0,2.0
1211265,885ab34637f660f67f9225bdb29f66a1,1.0,1.0,1.0
1211271,08a9065d5b507dcd9b027100040b62ef,1.0,1.0,1.0
1211274,f800dfc0a2697d5a3752e442219333c0,1.0,1.0,1.0
1211279,32a22f05e088f01cca4df76eea0da28f,1.0,1.0,1.0
1211282,a79d6cf5af0781ab3f3d406f38531baf,1.0,1.0,1.0
1211288,0ac0c008577cd3cd90cf0262ce0e68ae,1.0,1.0,1.0
1211294,dffa4b00dbdac0687efe62a63a7829cc,1.0,1.0,1.0
1211305,b9016a17f9d728d035e58fd8dfd892c9,1.0,1.0,1.0
1211308,ce4ad97cf5c82e746e82469490a75a71,1.0,1.0,1.0
1211311,c2567293126966312161b589a18b7dac,1.0,1.0,1.0
1211313,34620500985d6b21501866b3ed4c8414,1.0,1.0,1.0
1211315,c6cf39dbd4d5ee09848a8c3d20c6a227,1.0,1.0,1.0
1211317,8f72c32c8164e02986761b72d4d737ea,1.0,1.0,1.0
1211321,4c3a4498ddb967b7474014c4f9966fc8,1.0,1.0,1.0
1211322,bf83a7c4ec0a8686c09ca4639cba583b,1.0,1.0,1.0
1211325,cecc10eb7fb6eb540970d4a49073411c,1.0,1.0,1.0
1211328,38de7e80f0241e87cc27e61fd608a983,1.0,1.0,1.0
1211335,55efde4f588174ecdb0a937eaf3ab968,2.0,1.0,1.0
1211336,958875fa19aa79f13c578885783a9887,1.0,3.0,1.0
1211338,1843effd59b7f2aa50f6bf420e61726c,1.0,1.0,1.0
1211342,c06b2f8b7e1fdabb2fec206cf9ab55c2,1.0,1.0,2.0
1211345,b497af27a5caa4a6037fe78c3db6e47b,1.0,1.0,1.0
1211346,94b3e3c831b7a3a2f80f3e4d85dfcb15,1.0,1.0,1.0
1211350,54e17007506f11f38ce3521471421c5f,1.0,1.0,1.0
1211354,70655a543fab006e8d1496c5f799d855,1.0,1.0,1.0
1211358,08892acf6eb2089e5332435fb1ba8f04,1.0,1.0,1.0
1211361,800e28d4423b49274b0d7509060fee39,1.0,1.0,1.0
1211366,33d5d4f1ec0d6c651b96d85d402f5736,1.0,1.0,1.0
1211367,7b859e5d4617405e2121bd700256a22d,1.0,1.0,1.0
1211368,63a3b91038bbd6c357c8cd4e10d1f43e,1.0,1.0,1.0
1211369,8f58f1a7daf03ae0c04cd59bc52082cb,1.0,1.0,1.0
1211370,8b4f4c3d8de48f59f1c4f14451b63902,1.0,1.0,1.0
1211383,0d74e42ad8cf6112f9c4157d27a3332b,1.0,1.0,1.0
1211391,21fb35b18ad227973e9f6675d556275b,1.0,1.0,2.0
1211393,60bd29661b6796901255e366dc6ddfcf,1.0,1.0,1.0
1211396,fae3904462562a44d7a5330a8ec5441a,1.0,1.0,2.0
1211400,56cfe4f74a80bafcf95ae306571c3acd,1.0,1.0,1.0
1211401,5ad7d7d1c6a3747b3d34be82d24f8014,1.0,2.0,1.0
1211402,e972f00f288064afd580e458d3696bf1,1.0,1.0,1.0
1211406,b54c6e1ee9366bc408ab83c0cfe8ec39,1.0,1.0,1.0
1211408,12ce9ce2102c85b2925e4c1e708079bc,1.0,1.0,2.0
1211412,7187e2abbcfeeeb3e2b8fa3cfcb54a42,1.0,1.0,1.0
1211415,bcfd578724486eda152955082fe4a89a,1.0,1.0,1.0
1211416,a536bb1ef08d0859369a61e394596262,1.0,3.0,1.0
1211417,eee0b5468b4930cf116dc264481b3960,1.0,1.0,1.0
1211423,80f20d355ca2e27b0aa07e628cfd510e,1.0,1.0,1.0
1211429,a40aa5a521803ab03c43916d27a7b597,1.0,2.0,1.0
1211431,c498d9ef18370276391f0ef799751418,1.0,1.0,1.0
1211433,8f97613ef32a90a2f160c71a246f6934,1.0,1.0,1.0
1211435,011fc3eb0dd607be1ba281c579c27eb2,1.0,1.0,1.0
1211436,4f81ba9c199b5becc652025abfb8c41a,1.0,1.0,1.0
1211441,dd908be43567bf6a53805eba1ef71aad,1.0,1.0,1.0
1211444,c9b99d0614b019e8b65a4d868fe508d7,1.0,1.0,1.0
1211449,08c54218c4f36faaebbd90087eba1c5b,3.0,2.0,1.0
1211455,07ba33ea2602c38688b9fdd6b2944a24,1.0,1.0,1.0
1211456,2e6e6e3397ff3ff0852c2be1040359d0,1.0,1.0,1.0
1211459,c9670499be39e49642390e059dcbe926,1.0,1.0,1.0
1211462,207013c31e65a86f228d810f69234217,1.0,1.0,1.0
1211463,0dae4946b51cf9b7d844865848015003,1.0,1.0,1.0
1211464,89a71adbc37381573f36d47acf71c636,1.0,1.0,1.0
1211468,fe4e0583835470e4879b39780992729a,1.0,1.0,1.0
1211471,fbf212ec9d3cba192b02fff4dd80e718,1.0,1.0,1.0
1211475,9f7bbb369d0fc6dbd606d93ecd9cedb5,1.0,1.0,1.0
1211480,567c5d767071bbb35e842627c605c45f,1.0,1.0,1.0
1211485,28afc3aa6758cd0288188f6a86b10d15,1.0,1.0,1.0
1211491,ce1eff684dfed2577f1fabd8fa1de44b,1.0,1.0,1.0
1211506,b62d9dd16073e4e07f8d091b449fa02b,1.0,1.0,1.0
1211514,7020c86e5f18b7c17bb205296a75eacf,1.0,1.0,1.0
1211519,339945be12376b2559b4c25a4795c22e,1.0,1.0,1.0
1211525,02fc015d865532c8406128ef3946d895,1.0,1.0,1.0
1211530,b54ecbf96db9855579e8988538f92acd,1.0,1.0,1.0
1211533,a7f8ee8cd733ae7b474629596299aff0,1.0,1.0,1.0
1211538,12cfa6e241495d69cb24b568b070b466,1.0,1.0,1.0
1211549,5ff7bb7f70130360b31fa09bbc53c655,1.0,1.0,1.0
1211551,78237afab60e094f90e6090c6a35297a,1.0,1.0,1.0
1211561,c23da177e5e38a44492c91efa20d5b7b,1.0,1.0,1.0
1211563,a9c4c089d1395c7654df25a8a04390f5,1.0,1.0,1.0
1211566,f70e1fb901ee5e9f8416f0fbd780eac1,2.0,2.0,2.0
1211571,efbc6ee2878f5ce2ccca29b53f35ae22,1.0,2.0,1.0
1211573,81ddb57ebad8f528adb02f2f90829c28,1.0,1.0,1.0
1211576,aa4f1097367f722a1902a04b8d08a78a,1.0,1.0,1.0
1211578,08edf82d2b35ad1fe30b38cbd5551c8d,1.0,1.0,1.0
1211583,8a1a5f29cb71664f561037bc7cfe65a3,1.0,3.0,1.0
1211584,aaab5abf991e36424935580cf8481c5f,1.0,1.0,1.0
1211589,da8e5656275079d4f253b04e0a6ec575,1.0,1.0,1.0
1211591,01a3770c17f805f750a6cc234674d8d9,1.0,2.0,1.0
1211595,90f01e6cb65f0c4a3a0bf9c268c4fb72,1.0,1.0,2.0
1211596,8db71b0b6d40f2302925f0373bdf780a,1.0,1.0,1.0
1211602,36a5e28f9e220653a6e920d7cf4a1aa7,1.0,1.0,1.0
1211611,003c25fdfbca4e966b10ce51f9ba03f7,1.0,1.0,1.0
1211613,cb474a1815f3a3c2a08361ae7801cdc7,1.0,2.0,1.0
1211617,d2cfdafef7e9d49553b8bb551bcb3c4a,1.0,1.0,1.0
1211619,f03416f52b42c0119784eab0bccc3e92,1.0,1.0,2.0
1211624,ec402ae55dbd66be963a64568f80c4f5,1.0,1.0,1.0
1211629,1d91b770ee8ee38efb6f5a02488e5ed1,1.0,1.0,1.0
1211631,1982aa325297efc5cea4749df53812be,1.0,2.0,1.0
1211636,db02717d9d7b1091036dad957c31a75d,1.0,1.0,1.0
1211638,6244101430a289297ff89255e2996c1e,1.0,1.0,1.0
1211639,2cfb4795ec97400731f8df92fc95fdbb,1.0,1.0,1.0
1211640,5edcc6a972955182aaa722f2547b761a,1.0,1.0,1.0
1211641,052faf9fa575ee2380b318b8ad1413e2,1.0,1.0,1.0
1211649,dc2bddb9c231e634eb1bfb0f7aacf5d7,1.0,1.0,1.0
1211650,c088173aab1e0f345bb2ef4f722055b9,1.0,1.0,1.0
1211655,b29eeec1fb06bad86fca362784086eaf,1.0,1.0,1.0
1211658,aa4d39e04631ca4ef8afc80ee588cc06,1.0,1.0,1.0
1211661,d8f12b0aa509f2b9c61eea4a019aa6cd,1.0,2.0,1.0
1211664,1eb2ceeb9c1fa6824a313a7c5a6eee95,1.0,1.0,1.0
1211668,fcba6c0420d6312bbbd6659368ee1277,1.0,2.0,1.0
1211671,8930bca089022aa1fa1867453e4882b5,1.0,1.0,1.0
1211672,d5a69d1214e8050e4b25a1e42ae43d38,1.0,2.0,1.0
1211678,5ea4be055ce47075479fef42ae2a2a9e,1.0,1.0,1.0
1211680,d49238cf37cdc729b9ad801a08c96974,4.0,4.0,3.0
1211681,a3925b75400f038869fc422181f4b12f,1.0,1.0,1.0
1211685,0e802aa94b00f697630134ca075d1484,1.0,1.0,1.0
1211686,85df64ce001b59489c556a22c0a663b5,1.0,1.0,2.0
1211691,9ca96aaa48a0a775135e11df6667ae18,1.0,1.0,1.0
1211697,01761b3b7fbfcb96cc8396d1df83f3bc,1.0,1.0,1.0
1211700,ae816c5925f8aa4b34fe885dd8b25b81,1.0,1.0,1.0
1211702,ec22724211b67d5b4f72482d72d4ace9,1.0,1.0,1.0
1211703,544e7386a003bdb0f6fc4399a69d8858,1.0,1.0,1.0
1211707,dfeaee7e2f145047ef36b85c6635b5dc,1.0,1.0,1.0
1211715,511969fcc7781795d99eea80483bf43e,1.0,1.0,1.0
1211717,5c847d1d0afdcbe191860a612e694963,1.0,1.0,1.0
1211719,513c7576f09fd7827a8eed845e123e72,1.0,1.0,1.0
1211720,8b52da89b26fe6665b397cc6ae8ee893,1.0,1.0,1.0
1211722,e38fa45827e59f3aa17eb817fe78eb8b,1.0,1.0,1.0
1211723,6ddfb9c7cb13fdeb4d407c0b0cab5b40,1.0,1.0,1.0
1211726,f3c21a5b0e4e505f0b1fa47b8c57ef2a,1.0,1.0,1.0
1211729,27c7b579a71dc74fe4f25c4fd2460bc0,1.0,2.0,2.0
1211730,4e62199e30486b7f5575e14d25f116ad,1.0,1.0,1.0
1211734,045547d3f91c1acc93b7f4862ac7ffb1,1.0,1.0,1.0
1211736,dfe0021959975f1703e6b29ca44393d2,1.0,1.0,1.0
1211737,eb1e6c49fab205a09048d047d6faab1a,1.0,3.0,3.0
1211740,56e503fd05c21b32216e4b4708c60afd,1.0,1.0,1.0
1211742,91b8ba4e4cb5bb3714c3eaba84def7fa,1.0,1.0,1.0
1211744,a12f33517554cf90586d51e1d66bee7b,1.0,1.0,1.0
1211745,eaf95faa3e6d493e6699bd967abf3e9b,1.0,1.0,1.0
1211747,45d73b54d66725a51514330c25acd0f3,1.0,1.0,1.0
1211751,2512ab83a6ddf7a795ba88bfd15ddb2a,1.0,1.0,1.0
1211759,b5817c8269f31ff17a2020e54705283f,1.0,1.0,1.0
1211762,15af87932f60d16bc755ed183c36d6ff,1.0,1.0,1.0
1211765,7f4e97db69cc8110a172692813953320,1.0,1.0,1.0
